2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - Code Coverage Repository: FBRCCV0.DEMO.CC.REPOSIT 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - Code Coverage System: CWCC 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - Code Coverage test id: CWKTDB2X_TTT_ISPW_CICD 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - Code Coverage is for a program running TotalTest(TTTRUNNR) 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - Code Coverage clear statistics: true 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - Use stubs: true 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - Number of time to repeat test: 0 
2020-01-06 07:51:46,214 INFO  com.compuware.unittest.cli.submit.Submit - Job card file: C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\JCL\JobCard.jcl 
2020-01-06 07:51:46,308 INFO  com.compuware.unittest.eclipse.common.util.ProjectUtilities - Loaded properties file 'C:\Users\pfhsxk0\.jenkins\workspace\BRASIL_MAINFRAME_CICD\CWKTDB2X_TTT_ISPW_CICD\Unit Test\Project.properties' 
2020-01-06 07:51:46,355 INFO  com.compuware.totaltest.common.hci.codecoverage.HciCodeCoverageServicesCommands - Deleting user statistics in repository=FBRCCV0.DEMO.CC.REPOSIT. SYSTEM=CWCC, TESTID=CWKTDB2X_TTT_ISPW_CICD USERID=FBRCCV0 
2020-01-06 07:51:46,823 INFO  com.compuware.totaltest.common.hci.mbf.HciMbfServicesCommands - Created MBF record for TTTRUNNR as main program. JOB: CVRUNTTT STEP RUNNER 
2020-01-06 07:51:46,823 INFO  com.compuware.unittest.eclipse.hostservices.hci.HciMbfServicesEclipse - Created MBF record for TTTRUNNR as main program. JOB: CVRUNTTT STEP RUNNER 
2020-01-06 07:51:46,839 INFO  com.compuware.unittest.eclipse.hostservices.JESUtilities - Added notification listener: com.compuware.unittest.eclipse.hostservices.JESUtilities 
2020-01-06 07:51:46,886 INFO  com.compuware.unittest.eclipse.hostservices.JESUtilities - Submitted JCL - JOB CVRUNTTT(J0820039) 
2020-01-06 07:51:46,933 INFO  com.compuware.totaltest.common.zadviser.ZAdviser - Sending zAdviser event: EXECUTION(3200) 
2020-01-06 07:51:47,261 INFO  com.compuware.zadviser.communications.api.impl.eventqueue.h2.H2EventQueue - Created connection to H2 for zAdviser: jdbc:h2:file:C:/Users/pfhsxk0/.jenkins/workspace/BRASIL_MAINFRAME_CICD/TopazCliWkspc//zadviser/zadviser 
2020-01-06 07:51:47,386 INFO  com.compuware.zadviser.communications.api.impl.eventqueue.h2.H2EventQueue - Created connection to H2 for zAdviser: jdbc:h2:file:C:/Users/pfhsxk0/.jenkins/workspace/BRASIL_MAINFRAME_CICD/TopazCliWkspc//zadviser/zadviser 
2020-01-06 07:51:47,589 INFO  com.compuware.zadviser.communications.api.impl.eventqueue.h2.H2EventQueue - Flushing 0 zAdviser events... 
2020-01-06 07:51:47,589 INFO  com.compuware.zadviser.communications.api.impl.eventqueue.h2.H2EventQueue - Flushed 0 zAdviser events. 
2020-01-06 07:51:47,589 INFO  com.compuware.zadviser.communications.api.impl.eventqueue.h2.H2EventQueue - zAdviser flush failure count reset to 0. 
2020-01-06 07:51:47,605 INFO  com.compuware.unittest.eclipse.hostservices.JESUtilities - Waiting for job CVRUNTTT(J0820039) to complete. 
2020-01-06 07:51:50,839 INFO  com.compuware.unittest.eclipse.hostservices.JESUtilities - Processing HostServices event HCI_NOTIFY_EVENT 
2020-01-06 07:51:50,839 INFO  com.compuware.unittest.eclipse.hostservices.JESUtilities - Notification message: 07:51:52 J0820039 HASP165 CVRUNTTT ENDED AT CWCC  MAXCC=0000 
2020-01-06 07:51:51,167 INFO  com.compuware.totaltest.common.hci.mbf.HciMbfServicesCommands - Deleted MBF record for: JOB: CVRUNTTT STEP: RUNNER PROGRAM TTTRUNNR  
2020-01-06 07:51:51,167 INFO  com.compuware.unittest.eclipse.hostservices.hci.HciMbfServicesEclipse - Deleted MBF record for: JOB: CVRUNTTT STEP: RUNNER PROGRAM TTTRUNNR  
2020-01-06 07:51:51,234 INFO  com.compuware.unittest.cli.transfer.Transfer - Processing 'download' request with the following parameters. 
